GEOID,State,ssm_hh,total_hh,county_to_urb,urb_ssm_rate,adj_ssm_hh,adj_hh,adj_urb_ssm_rate,per_ssm,msm_index,msm_urb,male_pop,msm_pop
18101,IN,4.337013364323068,9863,4,8.506617793153081e-4,12.727090493709952,9871.390077129387,0.0016998775377797136,0.0012892906059093763,0.7584608757130685,0.02678621884916539,3968,80.62
18103,IN,5.782684485764091,35952,4,8.506617793153081e-4,36.365676775708046,35982.58299228994,0.0016998775377797136,0.0010106466448920632,0.5945408551089593,0.02678621884916539,15550,247.64
18105,IN,322.20512820512823,140065,3,0.0012836746938390434,502.00302419769383,140244.79789599255,0.0025640579713467324,0.0035794769697624442,1.3960202966403206,0.03430668308799435,58531,2803.21
18107,IN,27.106333527019174,38018,4,8.506617793153081e-4,59.44679305302856,38050.34045952601,0.0016998775377797136,0.0015623196096303492,0.9190777423125227,0.02678621884916539,14916,367.21
18109,IN,103.23320436158987,71757,2,0.001316614162945478,197.70948685206855,71851.47628249048,0.002629765938810684,0.002751641261687597,1.046344551459219,0.03776920561073565,27739,1096.23
18111,IN,16.413647555399226,13829,2,0.001316614162945478,34.62110481477224,13847.207457259374,0.002629765938810684,0.0025002228732134858,0.9507396975200826,0.03776920561073565,5630,202.17
18113,IN,55.65833817547937,47431,4,8.506617793153081e-4,96.00607703018375,47471.3477388547,0.0016998775377797136,0.002022400492152111,1.189733052648992,0.02678621884916539,18057,575.45
18115,IN,0,5974,2,0.001316614162945478,7.865453009436286,5981.865453009436,0.002629765938810684,0.0013148829694053432,0.5000000000000004,0.03776920561073565,2338,44.15
18117,IN,7.589773387565369,19768,4,8.506617793153081e-4,24.40565544107038,19784.815882053506,0.0016998775377797136,0.0012335548425905932,0.7256727706407572,0.02678621884916539,7596,147.65
18119,IN,18.322344322344325,21361,3,0.0012836746938390434,45.74291945744013,21388.420575135096,0.0025640579713467324,0.002138676827339842,0.8340984686147851,0.03430668308799435,8660,247.81
18121,IN,0.7228355607205114,16327,4,8.506617793153081e-4,14.611590431601547,16340.88875487088,0.0016998775377797136,8.941735453187107e-4,0.5260223312831294,0.02678621884916539,5997,84.5
18123,IN,7.228355607205113,19186,4,8.506617793153081e-4,23.549152505148616,19202.320796897944,0.0016998775377797136,0.0012263701223527567,0.7214461601478503,0.02678621884916539,8323,160.84
18125,IN,5.421266705403835,12227,4,8.506617793153081e-4,15.822308281092106,12237.401041575687,0.0016998775377797136,0.001292946780720592,0.7606117217181232,0.02678621884916539,4770,97.18
18127,IN,223.74393246570523,173355,2,0.001316614162945478,451.98558068311854,173583.2416482174,0.002629765938810684,0.002603854936636737,0.9901470310374217,0.03776920561073565,66807,2498.39
18129,IN,13.853479853479854,25226,3,0.0012836746938390434,46.235457680263565,25258.381977826783,0.0025640579713467324,0.0018304995831028143,0.7139072530959089,0.03430668308799435,9927,243.13
18131,IN,11.565368971528182,12498,4,8.506617793153081e-4,22.196939889410903,12508.631570917883,0.0016998775377797136,0.001774529832745093,1.0439162782648956,0.02678621884916539,4854,135.73
18133,IN,15.179546775130738,36942,4,8.506617793153081e-4,46.60469422659685,36973.42514745147,0.0016998775377797136,0.0012604916650468681,0.7415191018367434,0.02678621884916539,15613,310.11
18135,IN,31.08192911098199,24586,4,8.506617793153081e-4,51.99629961722815,24606.914370506245,0.0016998775377797136,0.002113076789487703,1.243075893718607,0.02678621884916539,9318,310.26
18137,IN,53.8512492736781,28990,4,8.506617793153081e-4,78.51193425602888,29014.66068498235,0.0016998775377797136,0.002705940114497556,1.5918441501567848,0.02678621884916539,10850,462.64
18139,IN,3.6141778036025567,16716,4,8.506617793153081e-4,17.833840106637247,16730.219662303036,0.0016998775377797136,0.0010659656876365418,0.6270838127720938,0.02678621884916539,6464,108.58
18141,IN,470.5714285714286,272388,3,0.0012836746938390434,820.2290110768579,272737.65758250543,0.0025640579713467324,0.003007391859075169,1.172903223204264,0.03430668308799435,101072,4066.98
18143,IN,18.43230679837304,24403,4,8.506617793153081e-4,39.191006199004505,24423.75869940063,0.0016998775377797136,0.0016046263264124971,0.9439658391559027,0.02678621884916539,9447,238.87
18145,IN,88.97924727400633,44940,2,0.001316614162945478,148.14788775677613,44999.16864048277,0.002629765938810684,0.003292236106413248,1.2519122169108963,0.03776920561073565,17195,813.04
18147,IN,7.228355607205113,19935,4,8.506617793153081e-4,24.18629817785578,19951.95794257065,0.0016998775377797136,0.0012122268023756454,0.7131259608024406,0.02678621884916539,7958,152.01
18149,IN,12.64962231260895,23308,4,8.506617793153081e-4,32.47684706489015,23327.82722475228,0.0016998775377797136,0.0013921933985532177,0.8189962909749511,0.02678621884916539,8916,195.6
18151,IN,25.2992446252179,34507,4,8.506617793153081e-4,54.653030644051235,34536.35378601883,0.0016998775377797136,0.0015824783062703086,0.9309366534351966,0.02678621884916539,14131,352.37
18153,IN,25.472527472527474,20791,3,0.0012836746938390434,52.16140803213503,20817.688880559606,0.0025640579713467324,0.0025056291469916937,0.9772123621977432,0.03430668308799435,9064,303.87
18155,IN,20.600813480534573,9896,4,8.506617793153081e-4,29.01896244863886,9904.418148968105,0.0016998775377797136,0.0029299007788420373,1.723595208316543,0.02678621884916539,3799,175.39
18157,IN,206.9084249084249,186955,3,0.0012836746938390434,446.89782729510324,187194.98940238668,0.0025640579713467324,0.002387338617992974,0.9310782535618962,0.03430668308799435,76855,2454.92
18159,IN,31.0995427365459,15328,2,0.001316614162945478,51.28060462617419,15348.181061889629,0.002629765938810684,0.003341151920178133,1.2705130410538263,0.03776920561073565,6086,292.04
18161,IN,2.8913422428820454,7041,4,8.506617793153081e-4,8.880851831041129,7046.989509588159,0.0016998775377797136,0.001260233439961534,0.7413671937847838,0.02678621884916539,2748,54.57
18163,IN,429.010989010989,179900,3,0.0012836746938390434,659.9440664326329,180130.93307742165,0.0025640579713467324,0.0036636909339107454,1.4288643138542019,0.03430668308799435,68113,3338.87
18165,IN,1.3406593406593408,15488,3,0.0012836746938390434,21.222212998838444,15507.881553658179,0.0025640579713467324,0.0013684791778560046,0.5337161613148831,0.03430668308799435,6037,110.54
18167,IN,116.19047619047619,106355,3,0.0012836746938390434,252.71569825372762,106491.52522206325,0.0025640579713467324,0.002373106195321627,0.9255275121861575,0.03430668308799435,42495,1349.29
18169,IN,10.481115630447414,31032,4,8.506617793153081e-4,36.878851966160056,31058.39773633571,0.0016998775377797136,0.00118740355762187,0.6985230001761134,0.02678621884916539,11940,223.41
18171,IN,0,8454,3,0.0012836746938390434,10.852185861715272,8464.852185861715,0.0025640579713467324,0.0012820289856733662,0.5,0.03430668308799435,3309,56.76
18173,IN,110.38095238095238,64065,3,0.0012836746938390434,192.6195716417507,64147.238619260796,0.0025640579713467324,0.0030027726179301956,1.1711016878269078,0.03430668308799435,24095,968.06
18175,IN,33.259233204361585,28133,2,0.001316614162945478,70.29953945050673,28170.040306246145,0.002629765938810684,0.0024955427356956675,0.9489600191659189,0.03776920561073565,10790,386.73
18177,IN,45.90005810575247,66522,4,8.506617793153081e-4,102.4877809893654,66578.58772288362,0.0016998775377797136,0.0015393504803067413,0.9055655163944081,0.02678621884916539,24915,604.36
18179,IN,15.194139194139195,28167,3,0.0012836746938390434,51.35140429550353,28203.157265101363,0.0025640579713467324,0.001820767930796381,0.7101118426897541,0.03430668308799435,10488,255.5
18181,IN,10.481115630447414,24630,4,8.506617793153081e-4,31.432915254983456,24650.951799624538,0.0016998775377797136,0.0012751197402228588,0.7501244718418657,0.02678621884916539,9473,190.34
18183,IN,34.85714285714286,34259,3,0.0012836746938390434,78.83455419337466,34302.97741133623,0.0025640579713467324,0.002298184010327976,0.8963073518657184,0.03430668308799435,13159,404.63
19001,IA,0,7479,4,8.506617793153081e-4,6.362099447499189,7485.3620994474995,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,2966,39.72
19003,IA,1.0882669537136707,3680,4,8.506617793153081e-4,4.218702301594004,3683.1304353478804,0.0016998775377797136,0.00114541213667214,0.6738203848309062,0.02678621884916539,1470,26.53
19005,IA,3.264800861141012,14046,4,8.506617793153081e-4,15.21319621340383,14057.948395352263,0.0016998775377797136,0.0010821775543317193,0.6366208919644882,0.02678621884916539,5438,92.73
19007,IA,10.157158234660926,12279,4,8.506617793153081e-4,20.602434222873594,12289.445275988213,0.0016998775377797136,0.001676433212419095,0.9862082268636597,0.02678621884916539,4758,125.69
19009,IA,0.7255113024757804,5651,4,8.506617793153081e-4,5.532601017386586,5655.807089714911,0.0016998775377797136,9.782160051829958e-4,0.5754626338910788,0.02678621884916539,2136,32.93
19011,IA,22.706935123042506,25652,3,0.0012836746938390434,55.63575836940164,25684.92882324636,0.0025640579713467324,0.0021660857521648273,0.8447881352023893,0.03430668308799435,9936,287.96
19013,IA,110.80984340044742,131041,3,0.0012836746938390434,279.0238589558095,131209.21401555536,0.0025640579713467324,0.002126556896550955,0.829371613401554,0.03430668308799435,50165,1427.34
19015,IA,15.894854586129753,26700,3,0.0012836746938390434,50.16896891163221,26734.2741143255,0.0025640579713467324,0.0018765786831200807,0.7318784146422541,0.03430668308799435,10688,268.36
19017,IA,10.445190156599551,25012,3,0.0012836746938390434,42.5524615989017,25044.107271442303,0.0025640579713467324,0.0016991007560259138,0.6626608193002309,0.03430668308799435,9624,218.79
19019,IA,3.9903121636167924,20631,4,8.506617793153081e-4,21.540315332670914,20648.550003169054,0.0016998775377797136,0.0010431877942695732,0.613684086697285,0.02678621884916539,7683,126.3
19021,IA,17.41227125941873,20687,4,8.506617793153081e-4,35.00991148811451,20704.597640228694,0.0016998775377797136,0.0016909245036518278,0.9947331299291243,0.02678621884916539,7625,203.17
19023,IA,6.892357373519914,14376,4,8.506617793153081e-4,19.121471112956783,14388.229113739437,0.0016998775377797136,0.0013289662655355922,0.7818011803788023,0.02678621884916539,5469,114.53
19025,IA,3.264800861141012,9893,4,8.506617793153081e-4,11.680397843907356,9901.415596982766,0.0016998775377797136,0.0011796694855901913,0.693973218289013,0.02678621884916539,4012,74.58
19027,IA,12.696447793326158,20728,4,8.506617793153081e-4,30.328965154973865,20745.632517361646,0.0016998775377797136,0.0014619445866300824,0.8600293574910072,0.02678621884916539,7733,178.14
19029,IA,7.255113024757804,13116,4,8.506617793153081e-4,18.412392922257386,13127.1572798975,0.0016998775377797136,0.00140261844431875,0.8251291126246499,0.02678621884916539,5003,110.58
19031,IA,14.147470398277719,18479,4,8.506617793153081e-4,29.866849418245295,18494.719379019967,0.0016998775377797136,0.0016148852440619154,0.95000093134426,0.02678621884916539,7142,181.74
19033,IA,33.73627556512379,42979,4,8.506617793153081e-4,70.29686817831642,43015.56059261319,0.0016998775377797136,0.0016342195059149847,0.9613748458900823,0.02678621884916539,16694,429.9
19035,IA,1.4510226049515609,11601,4,8.506617793153081e-4,11.31954990678845,11610.868527301836,0.0016998775377797136,9.749098338484862e-4,0.5735176871163671,0.02678621884916539,4534,69.65
19037,IA,1.0882669537136707,11957,4,8.506617793153081e-4,11.25962984898681,11967.171362895273,0.0016998775377797136,9.408764617424778e-4,0.5534966142157504,0.02678621884916539,4704,69.74
19039,IA,5.441334768568353,9737,4,8.506617793153081e-4,13.724228513761508,9745.282893745192,0.0016998775377797136,0.0014082945219137887,0.8284682223363133,0.02678621884916539,3636,80.69
19041,IA,7.980624327233585,16423,4,8.506617793153081e-4,21.95104272892889,16436.970418401695,0.0016998775377797136,0.001335467678663826,0.7856258165562564,0.02678621884916539,6176,129.97
19043,IA,9.794402583423036,17123,4,8.506617793153081e-4,24.360284230639056,17137.565881647217,0.0016998775377797136,0.0014214553221193868,0.8362104272381959,0.02678621884916539,6805,152.42
19045,IA,88.14962325080732,46488,4,8.506617793153081e-4,127.69518804761736,46527.54556479681,0.0016998775377797136,0.002744507291272909,1.614532359111959,0.02678621884916539,17576,760.11
19047,IA,2.1765339074273413,16450,4,8.506617793153081e-4,16.16992017716416,16463.993386269736,0.0016998775377797136,9.821384033505004e-4,0.5777700931523075,0.02678621884916539,6035,93.4
19049,IA,179.38478747203578,100367,3,0.0012836746938390434,308.223365468579,100495.83857799655,0.0025640579713467324,0.0030670261558080492,1.1961610034102077,0.03430668308799435,36241,1487.2
19051,IA,7.980624327233585,9093,4,8.506617793153081e-4,15.715691886547681,9100.735067559313,0.0016998775377797136,0.001726859618468424,1.015872955603586,0.02678621884916539,3257,88.63
19053,IA,2.5392895586652315,7684,4,8.506617793153081e-4,9.075774670924059,7690.536485112259,0.0016998775377797136,0.0011801224385962431,0.694239680428776,0.02678621884916539,3038,56.49
19055,IA,3.627556512378902,17523,4,8.506617793153081e-4,18.533702871321047,17537.906146358942,0.0016998775377797136,0.0010567796814883084,0.6216798904635306,0.02678621884916539,6752,112.44
19057,IA,36.63832077502691,38824,4,8.506617793153081e-4,69.66441369516443,38857.02609292014,0.0016998775377797136,0.0017928395633925644,1.0546874839785652,0.02678621884916539,14680,414.73
19059,IA,22.853606027987084,17692,4,8.506617793153081e-4,37.903514227633515,17707.049908199646,0.0016998775377797136,0.0021405888854518587,1.2592606454743662,0.02678621884916539,7063,238.24
19061,IA,128.52125279642058,98812,3,0.0012836746938390434,255.36371664404413,98938.84246384763,0.0025640579713467324,0.00258102591747376,1.0066176140776237,0.03430668308799435,37863,1307.55
19063,IA,6.892357373519914,9349,4,8.506617793153081e-4,14.84519434833873,9356.952836974819,0.0016998775377797136,0.0015865415383602922,0.9333269621484295,0.02678621884916539,3783,94.58
19065,IA,9.068891280947255,19519,4,8.506617793153081e-4,25.672958551402754,19535.604067270455,0.0016998775377797136,0.0013141625138899438,0.7730924638291476,0.02678621884916539,7728,160.03
19067,IA,19.22604951560818,15601,4,8.506617793153081e-4,32.497223934706305,15614.271174419098,0.0016998775377797136,0.002081251412358368,1.2243537349618632,0.02678621884916539,6056,198.61
19069,IA,2.5392895586652315,10015,4,8.506617793153081e-4,11.058667278508041,10023.519377719842,0.0016998775377797136,0.0011032719009940874,0.6490302251038156,0.02678621884916539,3824,66.48
19071,IA,6.529601722282024,6639,4,8.506617793153081e-4,12.177145275156354,6644.647543552875,0.0016998775377797136,0.0018326247096388905,1.078092197178253,0.02678621884916539,2565,74.07
19073,IA,3.264800861141012,8801,4,8.506617793153081e-4,10.751475180895039,8808.486674319754,0.0016998775377797136,0.001220581420897175,0.7180407963337355,0.02678621884916539,3357,64.57
19075,IA,5.903803131991051,12351,3,0.0012836746938390434,21.758469275597076,12366.854666143607,0.0025640579713467324,0.0017594182080237937,0.6861850346931454,0.03430668308799435,4730,111.35
