GEOID,State,msm_county,value,type,demographic,category
46125,SD,123.24,23.0902,count,"40K, 90K",Income
46125,SD,123.24,18.188,count,"90K, infty",Income
46125,SD,123.24,0.0089,rate,18-24,Age
46125,SD,123.24,0.01,rate,25-34,Age
46125,SD,123.24,0.0063,rate,35-44,Age
46125,SD,123.24,0.007,rate,45-54,Age
46125,SD,123.24,0.0054,rate,55+,Age
46125,SD,123.24,0.0137,rate,College,Education
46125,SD,123.24,0.0098,rate,Graduate,Education
46125,SD,123.24,0.0086,rate,HS/GED,Education
46125,SD,123.24,0.0057,rate,Less HS,Education
46125,SD,123.24,0.0186,rate,less_20k,Income
46125,SD,123.24,0.0064,rate,20k_40k,Income
46125,SD,123.24,0.0071,rate,"40K, 90K",Income
46125,SD,123.24,0.0056,rate,"90K, infty",Income
46127,SD,120.67,0.2365,percent,18-24,Age
46127,SD,120.67,0.2666,percent,25-34,Age
46127,SD,120.67,0.1679,percent,35-44,Age
46127,SD,120.67,0.1862,percent,45-54,Age
46127,SD,120.67,0.1429,percent,55+,Age
46127,SD,120.67,0.3624,percent,College,Education
46127,SD,120.67,0.2603,percent,Graduate,Education
46127,SD,120.67,0.2271,percent,HS/GED,Education
46127,SD,120.67,0.1503,percent,Less HS,Education
46127,SD,120.67,0.4942,percent,less_20k,Income
46127,SD,120.67,0.1708,percent,20k_40k,Income
46127,SD,120.67,0.1874,percent,"40K, 90K",Income
46127,SD,120.67,0.1476,percent,"90K, infty",Income
46127,SD,120.67,28.5326,count,18-24,Age
46127,SD,120.67,32.1722,count,25-34,Age
46127,SD,120.67,20.2553,count,35-44,Age
46127,SD,120.67,22.4655,count,45-54,Age
46127,SD,120.67,17.2444,count,55+,Age
46127,SD,120.67,43.7276,count,College,Education
46127,SD,120.67,31.4045,count,Graduate,Education
46127,SD,120.67,27.4036,count,HS/GED,Education
46127,SD,120.67,18.1343,count,Less HS,Education
46127,SD,120.67,59.6386,count,less_20k,Income
46127,SD,120.67,20.6139,count,20k_40k,Income
46127,SD,120.67,22.6087,count,"40K, 90K",Income
46127,SD,120.67,17.8087,count,"90K, infty",Income
46127,SD,120.67,0.0044,rate,18-24,Age
46127,SD,120.67,0.005,rate,25-34,Age
46127,SD,120.67,0.0032,rate,35-44,Age
46127,SD,120.67,0.0035,rate,45-54,Age
46127,SD,120.67,0.0027,rate,55+,Age
46127,SD,120.67,0.0068,rate,College,Education
46127,SD,120.67,0.0049,rate,Graduate,Education
46127,SD,120.67,0.0043,rate,HS/GED,Education
46127,SD,120.67,0.0028,rate,Less HS,Education
46127,SD,120.67,0.0093,rate,less_20k,Income
46127,SD,120.67,0.0032,rate,20k_40k,Income
46127,SD,120.67,0.0035,rate,"40K, 90K",Income
46127,SD,120.67,0.0028,rate,"90K, infty",Income
46129,SD,28.02,0.1417,percent,18-24,Age
46129,SD,28.02,0.2666,percent,25-34,Age
46129,SD,28.02,0.3778,percent,35-44,Age
46129,SD,28.02,0,percent,45-54,Age
46129,SD,28.02,0.2139,percent,55+,Age
46129,SD,28.02,0.2183,percent,College,Education
46129,SD,28.02,0.4382,percent,Graduate,Education
46129,SD,28.02,0.1497,percent,HS/GED,Education
46129,SD,28.02,0.1938,percent,Less HS,Education
46129,SD,28.02,0.0889,percent,less_20k,Income
46129,SD,28.02,0.3845,percent,20k_40k,Income
46129,SD,28.02,0.2658,percent,"40K, 90K",Income
46129,SD,28.02,0.2608,percent,"90K, infty",Income
46129,SD,28.02,3.9705,count,18-24,Age
46129,SD,28.02,7.4691,count,25-34,Age
46129,SD,28.02,10.5854,count,35-44,Age
46129,SD,28.02,2e-4,count,45-54,Age
46129,SD,28.02,5.9947,count,55+,Age
46129,SD,28.02,6.1169,count,College,Education
46129,SD,28.02,12.279,count,Graduate,Education
46129,SD,28.02,4.1946,count,HS/GED,Education
46129,SD,28.02,5.4295,count,Less HS,Education
46129,SD,28.02,2.4901,count,less_20k,Income
46129,SD,28.02,10.775,count,20k_40k,Income
46129,SD,28.02,7.4467,count,"40K, 90K",Income
46129,SD,28.02,7.3081,count,"90K, infty",Income
46129,SD,28.02,0.0019,rate,18-24,Age
46129,SD,28.02,0.0036,rate,25-34,Age
46129,SD,28.02,0.0051,rate,35-44,Age
46129,SD,28.02,0,rate,45-54,Age
46129,SD,28.02,0.0029,rate,55+,Age
46129,SD,28.02,0.0029,rate,College,Education
46129,SD,28.02,0.0059,rate,Graduate,Education
46129,SD,28.02,0.002,rate,HS/GED,Education
46129,SD,28.02,0.0026,rate,Less HS,Education
46129,SD,28.02,0.0012,rate,less_20k,Income
46129,SD,28.02,0.0052,rate,20k_40k,Income
46129,SD,28.02,0.0036,rate,"40K, 90K",Income
46129,SD,28.02,0.0035,rate,"90K, infty",Income
46135,SD,162.04,0.1417,percent,18-24,Age
46135,SD,162.04,0.2666,percent,25-34,Age
46135,SD,162.04,0.3778,percent,35-44,Age
46135,SD,162.04,0,percent,45-54,Age
46135,SD,162.04,0.2139,percent,55+,Age
46135,SD,162.04,0.2183,percent,College,Education
46135,SD,162.04,0.4382,percent,Graduate,Education
46135,SD,162.04,0.1497,percent,HS/GED,Education
46135,SD,162.04,0.1938,percent,Less HS,Education
46135,SD,162.04,0.0889,percent,less_20k,Income
46135,SD,162.04,0.3845,percent,20k_40k,Income
46135,SD,162.04,0.2658,percent,"40K, 90K",Income
46135,SD,162.04,0.2608,percent,"90K, infty",Income
46135,SD,162.04,22.9614,count,18-24,Age
46135,SD,162.04,43.1942,count,25-34,Age
46135,SD,162.04,61.2156,count,35-44,Age
46135,SD,162.04,0.0012,count,45-54,Age
46135,SD,162.04,34.6676,count,55+,Age
46135,SD,162.04,35.3741,count,College,Education
46135,SD,162.04,71.0095,count,Graduate,Education
46135,SD,162.04,24.2573,count,HS/GED,Education
46135,SD,162.04,31.3991,count,Less HS,Education
46135,SD,162.04,14.4005,count,less_20k,Income
46135,SD,162.04,62.3122,count,20k_40k,Income
46135,SD,162.04,43.0645,count,"40K, 90K",Income
46135,SD,162.04,42.2628,count,"90K, infty",Income
46135,SD,162.04,0.0024,rate,18-24,Age
46135,SD,162.04,0.0045,rate,25-34,Age
46135,SD,162.04,0.0064,rate,35-44,Age
46135,SD,162.04,0,rate,45-54,Age
46135,SD,162.04,0.0036,rate,55+,Age
46135,SD,162.04,0.0037,rate,College,Education
46135,SD,162.04,0.0074,rate,Graduate,Education
46135,SD,162.04,0.0025,rate,HS/GED,Education
46135,SD,162.04,0.0033,rate,Less HS,Education
46135,SD,162.04,0.0015,rate,less_20k,Income
46135,SD,162.04,0.0065,rate,20k_40k,Income
46135,SD,162.04,0.0045,rate,"40K, 90K",Income
46135,SD,162.04,0.0044,rate,"90K, infty",Income
46137,SD,22.78,0.1417,percent,18-24,Age
46137,SD,22.78,0.2666,percent,25-34,Age
46137,SD,22.78,0.3778,percent,35-44,Age
46137,SD,22.78,0,percent,45-54,Age
46137,SD,22.78,0.2139,percent,55+,Age
46137,SD,22.78,0.2183,percent,College,Education
46137,SD,22.78,0.4382,percent,Graduate,Education
46137,SD,22.78,0.1497,percent,HS/GED,Education
46137,SD,22.78,0.1938,percent,Less HS,Education
46137,SD,22.78,0.0889,percent,less_20k,Income
46137,SD,22.78,0.3845,percent,20k_40k,Income
46137,SD,22.78,0.2658,percent,"40K, 90K",Income
46137,SD,22.78,0.2608,percent,"90K, infty",Income
46137,SD,22.78,3.228,count,18-24,Age
46137,SD,22.78,6.0723,count,25-34,Age
46137,SD,22.78,8.6058,count,35-44,Age
46137,SD,22.78,2e-4,count,45-54,Age
46137,SD,22.78,4.8737,count,55+,Age
46137,SD,22.78,4.973,count,College,Education
46137,SD,22.78,9.9827,count,Graduate,Education
46137,SD,22.78,3.4102,count,HS/GED,Education
46137,SD,22.78,4.4142,count,Less HS,Education
46137,SD,22.78,2.0245,count,less_20k,Income
46137,SD,22.78,8.76,count,20k_40k,Income
46137,SD,22.78,6.0541,count,"40K, 90K",Income
46137,SD,22.78,5.9414,count,"90K, infty",Income
46137,SD,22.78,0.0036,rate,18-24,Age
46137,SD,22.78,0.0067,rate,25-34,Age
46137,SD,22.78,0.0095,rate,35-44,Age
46137,SD,22.78,0,rate,45-54,Age
46137,SD,22.78,0.0054,rate,55+,Age
46137,SD,22.78,0.0055,rate,College,Education
46137,SD,22.78,0.0111,rate,Graduate,Education
46137,SD,22.78,0.0038,rate,HS/GED,Education
46137,SD,22.78,0.0049,rate,Less HS,Education
46137,SD,22.78,0.0022,rate,less_20k,Income
46137,SD,22.78,0.0097,rate,20k_40k,Income
46137,SD,22.78,0.0067,rate,"40K, 90K",Income
46137,SD,22.78,0.0066,rate,"90K, infty",Income
47001,TN,993.13,0.2365,percent,18-24,Age
47001,TN,993.13,0.2666,percent,25-34,Age
47001,TN,993.13,0.1679,percent,35-44,Age
47001,TN,993.13,0.1862,percent,45-54,Age
47001,TN,993.13,0.1429,percent,55+,Age
47001,TN,993.13,0.3624,percent,College,Education
47001,TN,993.13,0.2603,percent,Graduate,Education
47001,TN,993.13,0.2271,percent,HS/GED,Education
47001,TN,993.13,0.1503,percent,Less HS,Education
47001,TN,993.13,0.4942,percent,less_20k,Income
47001,TN,993.13,0.1708,percent,20k_40k,Income
47001,TN,993.13,0.1874,percent,"40K, 90K",Income
47001,TN,993.13,0.1476,percent,"90K, infty",Income
47001,TN,993.13,234.8269,count,18-24,Age
47001,TN,993.13,264.7815,count,25-34,Age
47001,TN,993.13,166.704,count,35-44,Age
47001,TN,993.13,184.8941,count,45-54,Age
47001,TN,993.13,141.9235,count,55+,Age
47001,TN,993.13,359.8839,count,College,Education
47001,TN,993.13,258.4631,count,Graduate,Education
47001,TN,993.13,225.5356,count,HS/GED,Education
47001,TN,993.13,149.2475,count,Less HS,Education
47001,TN,993.13,490.8337,count,less_20k,Income
47001,TN,993.13,169.6554,count,20k_40k,Income
47001,TN,993.13,186.0728,count,"40K, 90K",Income
47001,TN,993.13,146.5681,count,"90K, infty",Income
47001,TN,993.13,0.0079,rate,18-24,Age
47001,TN,993.13,0.0089,rate,25-34,Age
47001,TN,993.13,0.0056,rate,35-44,Age
47001,TN,993.13,0.0062,rate,45-54,Age
47001,TN,993.13,0.0048,rate,55+,Age
47001,TN,993.13,0.0121,rate,College,Education
47001,TN,993.13,0.0087,rate,Graduate,Education
47001,TN,993.13,0.0076,rate,HS/GED,Education
47001,TN,993.13,0.005,rate,Less HS,Education
47001,TN,993.13,0.0165,rate,less_20k,Income
47001,TN,993.13,0.0057,rate,20k_40k,Income
47001,TN,993.13,0.0063,rate,"40K, 90K",Income
47001,TN,993.13,0.0049,rate,"90K, infty",Income
47003,TN,529.3,0.1417,percent,18-24,Age
47003,TN,529.3,0.2666,percent,25-34,Age
47003,TN,529.3,0.3778,percent,35-44,Age
47003,TN,529.3,0,percent,45-54,Age
47003,TN,529.3,0.2139,percent,55+,Age
47003,TN,529.3,0.2183,percent,College,Education
47003,TN,529.3,0.4382,percent,Graduate,Education
47003,TN,529.3,0.1497,percent,HS/GED,Education
47003,TN,529.3,0.1938,percent,Less HS,Education
47003,TN,529.3,0.0889,percent,less_20k,Income
47003,TN,529.3,0.3845,percent,20k_40k,Income
47003,TN,529.3,0.2658,percent,"40K, 90K",Income
47003,TN,529.3,0.2608,percent,"90K, infty",Income
47003,TN,529.3,75.0028,count,18-24,Age
47003,TN,529.3,141.0928,count,25-34,Age
47003,TN,529.3,199.9594,count,35-44,Age
47003,TN,529.3,0.0041,count,45-54,Age
47003,TN,529.3,113.241,count,55+,Age
47003,TN,529.3,115.5488,count,College,Education
47003,TN,529.3,231.9509,count,Graduate,Education
47003,TN,529.3,79.2358,count,HS/GED,Education
47003,TN,529.3,102.5644,count,Less HS,Education
47003,TN,529.3,47.039,count,less_20k,Income
47003,TN,529.3,203.5415,count,20k_40k,Income
47003,TN,529.3,140.6691,count,"40K, 90K",Income
47003,TN,529.3,138.0504,count,"90K, infty",Income
47003,TN,529.3,0.004,rate,18-24,Age
47003,TN,529.3,0.0074,rate,25-34,Age
47003,TN,529.3,0.0105,rate,35-44,Age
47003,TN,529.3,0,rate,45-54,Age
47003,TN,529.3,0.006,rate,55+,Age
47003,TN,529.3,0.0061,rate,College,Education
47003,TN,529.3,0.0122,rate,Graduate,Education
47003,TN,529.3,0.0042,rate,HS/GED,Education
47003,TN,529.3,0.0054,rate,Less HS,Education
47003,TN,529.3,0.0025,rate,less_20k,Income
47003,TN,529.3,0.0107,rate,20k_40k,Income
47003,TN,529.3,0.0074,rate,"40K, 90K",Income
47003,TN,529.3,0.0073,rate,"90K, infty",Income
47005,TN,360.49,0.1417,percent,18-24,Age
47005,TN,360.49,0.2666,percent,25-34,Age
47005,TN,360.49,0.3778,percent,35-44,Age
47005,TN,360.49,0,percent,45-54,Age
47005,TN,360.49,0.2139,percent,55+,Age
47005,TN,360.49,0.2183,percent,College,Education
47005,TN,360.49,0.4382,percent,Graduate,Education
47005,TN,360.49,0.1497,percent,HS/GED,Education
47005,TN,360.49,0.1938,percent,Less HS,Education
47005,TN,360.49,0.0889,percent,less_20k,Income
47005,TN,360.49,0.3845,percent,20k_40k,Income
47005,TN,360.49,0.2658,percent,"40K, 90K",Income
47005,TN,360.49,0.2608,percent,"90K, infty",Income
47005,TN,360.49,51.0821,count,18-24,Age
47005,TN,360.49,96.094,count,25-34,Age
47005,TN,360.49,136.1862,count,35-44,Age
47005,TN,360.49,0.0028,count,45-54,Age
47005,TN,360.49,77.125,count,55+,Age
47005,TN,360.49,78.6968,count,College,Education
47005,TN,360.49,157.9747,count,Graduate,Education
47005,TN,360.49,53.9651,count,HS/GED,Education
47005,TN,360.49,69.8535,count,Less HS,Education
47005,TN,360.49,32.0368,count,less_20k,Income
47005,TN,360.49,138.6259,count,20k_40k,Income
47005,TN,360.49,95.8054,count,"40K, 90K",Income
47005,TN,360.49,94.0219,count,"90K, infty",Income
47005,TN,360.49,0.0082,rate,18-24,Age
47005,TN,360.49,0.0155,rate,25-34,Age
47005,TN,360.49,0.0219,rate,35-44,Age
47005,TN,360.49,0,rate,45-54,Age
47005,TN,360.49,0.0124,rate,55+,Age
47005,TN,360.49,0.0127,rate,College,Education
47005,TN,360.49,0.0254,rate,Graduate,Education
47005,TN,360.49,0.0087,rate,HS/GED,Education
47005,TN,360.49,0.0112,rate,Less HS,Education
47005,TN,360.49,0.0052,rate,less_20k,Income
47005,TN,360.49,0.0223,rate,20k_40k,Income
47005,TN,360.49,0.0154,rate,"40K, 90K",Income
47005,TN,360.49,0.0151,rate,"90K, infty",Income
47007,TN,114.73,0.1417,percent,18-24,Age
47007,TN,114.73,0.2666,percent,25-34,Age
47007,TN,114.73,0.3778,percent,35-44,Age
47007,TN,114.73,0,percent,45-54,Age
47007,TN,114.73,0.2139,percent,55+,Age
47007,TN,114.73,0.2183,percent,College,Education
47007,TN,114.73,0.4382,percent,Graduate,Education
47007,TN,114.73,0.1497,percent,HS/GED,Education
47007,TN,114.73,0.1938,percent,Less HS,Education
47007,TN,114.73,0.0889,percent,less_20k,Income
47007,TN,114.73,0.3845,percent,20k_40k,Income
47007,TN,114.73,0.2658,percent,"40K, 90K",Income
47007,TN,114.73,0.2608,percent,"90K, infty",Income
47007,TN,114.73,16.2574,count,18-24,Age
47007,TN,114.73,30.583,count,25-34,Age
47007,TN,114.73,43.3428,count,35-44,Age
47007,TN,114.73,9e-4,count,45-54,Age
47007,TN,114.73,24.5459,count,55+,Age
47007,TN,114.73,25.0461,count,College,Education
47007,TN,114.73,50.2772,count,Graduate,Education
47007,TN,114.73,17.175,count,HS/GED,Education
47007,TN,114.73,22.2317,count,Less HS,Education
47007,TN,114.73,10.1961,count,less_20k,Income
47007,TN,114.73,44.1192,count,20k_40k,Income
47007,TN,114.73,30.4911,count,"40K, 90K",Income
47007,TN,114.73,29.9235,count,"90K, infty",Income
47007,TN,114.73,0.0022,rate,18-24,Age
47007,TN,114.73,0.0042,rate,25-34,Age
47007,TN,114.73,0.0059,rate,35-44,Age
47007,TN,114.73,0,rate,45-54,Age
47007,TN,114.73,0.0034,rate,55+,Age
47007,TN,114.73,0.0034,rate,College,Education
47007,TN,114.73,0.0069,rate,Graduate,Education
47007,TN,114.73,0.0024,rate,HS/GED,Education
47007,TN,114.73,0.003,rate,Less HS,Education
47007,TN,114.73,0.0014,rate,less_20k,Income
47007,TN,114.73,0.006,rate,20k_40k,Income
47007,TN,114.73,0.0042,rate,"40K, 90K",Income
47007,TN,114.73,0.0041,rate,"90K, infty",Income
47009,TN,1448.12,0.2365,percent,18-24,Age
47009,TN,1448.12,0.2666,percent,25-34,Age
47009,TN,1448.12,0.1679,percent,35-44,Age
47009,TN,1448.12,0.1862,percent,45-54,Age
47009,TN,1448.12,0.1429,percent,55+,Age
47009,TN,1448.12,0.3624,percent,College,Education
47009,TN,1448.12,0.2603,percent,Graduate,Education
47009,TN,1448.12,0.2271,percent,HS/GED,Education
47009,TN,1448.12,0.1503,percent,Less HS,Education
47009,TN,1448.12,0.4942,percent,less_20k,Income
47009,TN,1448.12,0.1708,percent,20k_40k,Income
47009,TN,1448.12,0.1874,percent,"40K, 90K",Income
47009,TN,1448.12,0.1476,percent,"90K, infty",Income
47009,TN,1448.12,342.4099,count,18-24,Age
47009,TN,1448.12,386.0878,count,25-34,Age
47009,TN,1448.12,243.0773,count,35-44,Age
47009,TN,1448.12,269.6011,count,45-54,Age
47009,TN,1448.12,206.944,count,55+,Age
47009,TN,1448.12,524.7602,count,College,Education
47009,TN,1448.12,376.8747,count,Graduate,Education
47009,TN,1448.12,328.8618,count,HS/GED,Education
47009,TN,1448.12,217.6233,count,Less HS,Education
47009,TN,1448.12,715.703,count,less_20k,Income
47009,TN,1448.12,247.3809,count,20k_40k,Income
47009,TN,1448.12,271.3197,count,"40K, 90K",Income
47009,TN,1448.12,213.7164,count,"90K, infty",Income
47009,TN,1448.12,0.0065,rate,18-24,Age
47009,TN,1448.12,0.0073,rate,25-34,Age
47009,TN,1448.12,0.0046,rate,35-44,Age
47009,TN,1448.12,0.0051,rate,45-54,Age
47009,TN,1448.12,0.0039,rate,55+,Age
47009,TN,1448.12,0.0099,rate,College,Education
47009,TN,1448.12,0.0071,rate,Graduate,Education
47009,TN,1448.12,0.0062,rate,HS/GED,Education
47009,TN,1448.12,0.0041,rate,Less HS,Education
47009,TN,1448.12,0.0135,rate,less_20k,Income
47009,TN,1448.12,0.0047,rate,20k_40k,Income
47009,TN,1448.12,0.0051,rate,"40K, 90K",Income
47009,TN,1448.12,0.004,rate,"90K, infty",Income
47011,TN,1164.57,0.2365,percent,18-24,Age
47011,TN,1164.57,0.2666,percent,25-34,Age
47011,TN,1164.57,0.1679,percent,35-44,Age
47011,TN,1164.57,0.1862,percent,45-54,Age
47011,TN,1164.57,0.1429,percent,55+,Age
47011,TN,1164.57,0.3624,percent,College,Education
47011,TN,1164.57,0.2603,percent,Graduate,Education
47011,TN,1164.57,0.2271,percent,HS/GED,Education
47011,TN,1164.57,0.1503,percent,Less HS,Education
47011,TN,1164.57,0.4942,percent,less_20k,Income
47011,TN,1164.57,0.1708,percent,20k_40k,Income
47011,TN,1164.57,0.1874,percent,"40K, 90K",Income
47011,TN,1164.57,0.1476,percent,"90K, infty",Income
47011,TN,1164.57,275.3641,count,18-24,Age
47011,TN,1164.57,310.4896,count,25-34,Age
47011,TN,1164.57,195.4814,count,35-44,Age
47011,TN,1164.57,216.8117,count,45-54,Age
47011,TN,1164.57,166.4232,count,55+,Age
47011,TN,1164.57,422.0092,count,College,Education
47011,TN,1164.57,303.0805,count,Graduate,Education
47011,TN,1164.57,264.4689,count,HS/GED,Education
47011,TN,1164.57,175.0115,count,Less HS,Education
47011,TN,1164.57,575.5644,count,less_20k,Income
47011,TN,1164.57,198.9424,count,20k_40k,Income
47011,TN,1164.57,218.1938,count,"40K, 90K",Income
47011,TN,1164.57,171.8695,count,"90K, infty",Income
47011,TN,1164.57,0.0067,rate,18-24,Age
47011,TN,1164.57,0.0075,rate,25-34,Age
47011,TN,1164.57,0.0047,rate,35-44,Age
47011,TN,1164.57,0.0053,rate,45-54,Age
47011,TN,1164.57,0.004,rate,55+,Age
47011,TN,1164.57,0.0102,rate,College,Education
47011,TN,1164.57,0.0074,rate,Graduate,Education
47011,TN,1164.57,0.0064,rate,HS/GED,Education
47011,TN,1164.57,0.0042,rate,Less HS,Education
47011,TN,1164.57,0.014,rate,less_20k,Income
47011,TN,1164.57,0.0048,rate,20k_40k,Income
47011,TN,1164.57,0.0053,rate,"40K, 90K",Income
47011,TN,1164.57,0.0042,rate,"90K, infty",Income
47013,TN,456.06,0.2365,percent,18-24,Age
47013,TN,456.06,0.2666,percent,25-34,Age
47013,TN,456.06,0.1679,percent,35-44,Age
47013,TN,456.06,0.1862,percent,45-54,Age
47013,TN,456.06,0.1429,percent,55+,Age
47013,TN,456.06,0.3624,percent,College,Education
47013,TN,456.06,0.2603,percent,Graduate,Education
47013,TN,456.06,0.2271,percent,HS/GED,Education
47013,TN,456.06,0.1503,percent,Less HS,Education
47013,TN,456.06,0.4942,percent,less_20k,Income
47013,TN,456.06,0.1708,percent,20k_40k,Income
47013,TN,456.06,0.1874,percent,"40K, 90K",Income
47013,TN,456.06,0.1476,percent,"90K, infty",Income
47013,TN,456.06,107.836,count,18-24,Age
47013,TN,456.06,121.5916,count,25-34,Age
47013,TN,456.06,76.5529,count,35-44,Age
47013,TN,456.06,84.9061,count,45-54,Age
47013,TN,456.06,65.1734,count,55+,Age
47013,TN,456.06,165.264,count,College,Education
47013,TN,456.06,118.6901,count,Graduate,Education
47013,TN,456.06,103.5693,count,HS/GED,Education
47013,TN,456.06,68.5366,count,Less HS,Education
47013,TN,456.06,225.3981,count,less_20k,Income
47013,TN,456.06,77.9083,count,20k_40k,Income
47013,TN,456.06,85.4474,count,"40K, 90K",Income
47013,TN,456.06,67.3062,count,"90K, infty",Income
47013,TN,456.06,0.007,rate,18-24,Age
47013,TN,456.06,0.0079,rate,25-34,Age
47013,TN,456.06,0.005,rate,35-44,Age
47013,TN,456.06,0.0055,rate,45-54,Age
47013,TN,456.06,0.0042,rate,55+,Age
47013,TN,456.06,0.0108,rate,College,Education
47013,TN,456.06,0.0077,rate,Graduate,Education
47013,TN,456.06,0.0067,rate,HS/GED,Education
47013,TN,456.06,0.0045,rate,Less HS,Education
47013,TN,456.06,0.0147,rate,less_20k,Income
47013,TN,456.06,0.0051,rate,20k_40k,Income
47013,TN,456.06,0.0056,rate,"40K, 90K",Income
47013,TN,456.06,0.0044,rate,"90K, infty",Income
47015,TN,125.57,0.30620000000000003,percent,18-24,Age
47015,TN,125.57,0.1976,percent,25-34,Age
47015,TN,125.57,0.2007,percent,35-44,Age
47015,TN,125.57,0.1785,percent,45-54,Age
47015,TN,125.57,0.117,percent,55+,Age
47015,TN,125.57,0.3568,percent,College,Education
47015,TN,125.57,0.2329,percent,Graduate,Education
47015,TN,125.57,0.283,percent,HS/GED,Education
47015,TN,125.57,0.1273,percent,Less HS,Education
47015,TN,125.57,0.2541,percent,less_20k,Income
47015,TN,125.57,0.2283,percent,20k_40k,Income
47015,TN,125.57,0.2664,percent,"40K, 90K",Income
47015,TN,125.57,0.2512,percent,"90K, infty",Income
47015,TN,125.57,38.4552,count,18-24,Age
47015,TN,125.57,24.808,count,25-34,Age
47015,TN,125.57,25.2002,count,35-44,Age
47015,TN,125.57,22.4179,count,45-54,Age
47015,TN,125.57,14.6887,count,55+,Age
47015,TN,125.57,44.7993,count,College,Education
47015,TN,125.57,29.2512,count,Graduate,Education
47015,TN,125.57,35.5324,count,HS/GED,Education
47015,TN,125.57,15.9871,count,Less HS,Education
47015,TN,125.57,31.908,count,less_20k,Income
47015,TN,125.57,28.6676,count,20k_40k,Income
47015,TN,125.57,33.4559,count,"40K, 90K",Income
47015,TN,125.57,31.5385,count,"90K, infty",Income
47015,TN,125.57,0.0068,rate,18-24,Age
47015,TN,125.57,0.0044,rate,25-34,Age
47015,TN,125.57,0.0045,rate,35-44,Age
47015,TN,125.57,0.004,rate,45-54,Age
47015,TN,125.57,0.0026,rate,55+,Age
47015,TN,125.57,0.0079,rate,College,Education
47015,TN,125.57,0.0052,rate,Graduate,Education
47015,TN,125.57,0.0063,rate,HS/GED,Education
47015,TN,125.57,0.0028,rate,Less HS,Education
47015,TN,125.57,0.0057,rate,less_20k,Income
47015,TN,125.57,0.0051,rate,20k_40k,Income
47015,TN,125.57,0.0059,rate,"40K, 90K",Income
47015,TN,125.57,0.0056,rate,"90K, infty",Income
47017,TN,354.95,0.1417,percent,18-24,Age
47017,TN,354.95,0.2666,percent,25-34,Age
47017,TN,354.95,0.3778,percent,35-44,Age
47017,TN,354.95,0,percent,45-54,Age
47017,TN,354.95,0.2139,percent,55+,Age
