county_index,age,mean,median,q025,q975
58,3,0.03278884218437832,0.030853558234595607,0.015601980860147344,0.06115786970184132
58,4,0.029773627958990023,0.0276200054817501,0.012102804489468016,0.059660467600861036
58,5,0.01895085492456165,0.017995577885988635,0.00974312847118811,0.033763992079630746
59,1,0.04939035760949218,0.046748050703078754,0.0212366777016437,0.09227362014064426
59,2,0.03168289006151514,0.030127477136870372,0.014642137040159101,0.057586696237633295
59,3,0.03184270047575977,0.030526411339755824,0.016128826135990194,0.05502810305938142
59,4,0.028908258382638836,0.027301176340450088,0.01236753075206408,0.0544714547656578
59,5,0.01842370986603416,0.017817167840570053,0.010065182738550948,0.030309262358940808
60,1,0.011834018794253142,0.00903420305537307,0.0011756985058376023,0.037258559775391845
60,2,0.021742265803404957,0.016616221336388164,0.0024572302945106953,0.06925287766767156
60,3,0.026644742838224815,0.023178990499854793,0.006105573424348744,0.06690279526149823
60,4,8.369880705215267e-07,4.559961878658891e-07,5.254957602285473e-08,3.921773289984427e-06
60,5,0.01438572915389829,0.013254724465594522,0.003931514320328939,0.031181578180666195
61,1,0.023254806791711345,0.015127332797217676,0.001733236274806867,0.09181074695650801
61,2,0.03598956677230711,0.029081924779385142,0.00462358266064508,0.10527551738459981
61,3,0.04606237296577343,0.04015929612991233,0.010622054062044034,0.11539067802254951
61,4,1.4647897223126707e-06,7.897463884965165e-07,8.856882192236294e-08,6.988269050306394e-06
61,5,0.025150315054282342,0.02281987247934202,0.006818829073227811,0.057041499405621206
62,1,0.023811643988134124,0.015334183596748503,0.0017542991181392163,0.09567216392431108
62,2,0.03763990226538714,0.029412389334916376,0.004464257776959667,0.11666243300438989
62,3,0.04756014546134589,0.04051486333492544,0.010433909927977405,0.12389510363894615
62,4,1.495902248037609e-06,8.052519339173563e-07,8.990937865433501e-08,7.128198992016087e-06
62,5,0.02519471730611894,0.023011899365126612,0.007471768781265563,0.05578406153167365
63,1,0.04344715159353693,0.04081540377789266,0.016505036986984037,0.08529788988221608
63,2,0.04760231725626566,0.04559884094962986,0.023460023481838524,0.08365757334519994
63,3,0.030353162683920763,0.028657754333021715,0.013866686587784205,0.05664819114363455
63,4,0.034001876340103356,0.031841564143829,0.014470923226547153,0.06616025116269471
63,5,0.025757141217295818,0.024518144643154265,0.011893578044102585,0.04684549317039463
64,1,0.05617861682729958,0.05269828371117749,0.023438626166635456,0.10850852963601387
64,2,0.036051664601138185,0.033991026990629135,0.016056675378570553,0.06803319253651584
64,3,0.0363122930802277,0.03441879373705569,0.017491880161946565,0.06602876354601567
64,4,0.03296562098801729,0.03077660028839769,0.013513406505188319,0.06498639060144422
64,5,0.020924960361992363,0.020082211766753753,0.01109688451690341,0.03555822505552906
65,1,0.02218667237632387,0.014152588618355458,0.0015963010452522276,0.08877485188567055
65,2,0.036766596602198685,0.026612164295809287,0.003822478133594851,0.12816892703444918
65,3,0.044846808648772524,0.03680682635369939,0.009445676525156465,0.12781756077774936
65,4,1.424751305274996e-06,7.33548645777978e-07,7.966588310016929e-08,6.961632167318704e-06
65,5,0.024309761350583707,0.02079890578891167,0.0063389242206857415,0.06375205855971898
66,1,0.021342976623891195,0.013820283244392705,0.0015640097473391431,0.08458612502907847
66,2,0.035891840667865056,0.025758863730070317,0.0036976350593163846,0.1255885379469623
66,3,0.04492348436074778,0.035564421004494466,0.008637807836674744,0.1367130995126361
66,4,1.4187191783418256e-06,7.152006830536644e-07,7.616106832301237e-08,7.052984438150885e-06
66,5,0.024158364625474372,0.020094732587357594,0.005832695733587934,0.06718911335705403
67,1,0.034213800669129414,0.0215731389946799,0.002390449080167107,0.1399735483319688
67,2,0.05475596829641585,0.04102129865506886,0.00595564210270478,0.18039625760112782
67,3,0.06879674012489007,0.05680891527363091,0.013825618000004588,0.19388662457160075
67,4,2.159237915253039e-06,1.132369703879542e-06,1.2243663122662722e-07,1.054099251366097e-05
67,5,0.03666920346861509,0.03203359520913739,0.009679117172977541,0.09071051148722016
68,1,0.022040726881058594,0.013924573033553551,0.0014930830449224985,0.0888458427980181
68,2,0.03392792325318415,0.026268966117465334,0.004198964495452214,0.10876919003482055
68,3,0.04402438737565237,0.036456439115413714,0.008860005454657635,0.1229337160831192
