county_index,ethn,mean,median,q025,q975
75,2,0.02931678096841626,0.022369646505715414,0.007165558904165887,0.09444704080367528
76,1,0.0009644105426210291,0.0008325455912518375,0.0003674835915286835,0.002352154086834985
76,2,0.01388512381736977,0.012253960069110462,0.006362283908534491,0.031567946787339166
77,1,0.00675011988226733,0.005698434683773975,0.0017584612887076331,0.01778706255519928
77,2,0.023649484867126754,0.023112045569262354,0.015925412047770062,0.03445286015661589
78,1,0.0006799059260157973,0.0006340623080917363,0.00030217821070763255,0.0013245124711716116
78,2,0.009794519948320441,0.009427936729091684,0.005324120576818691,0.01637682196890665
79,1,0.001356219286552667,0.0011231511858988978,0.0005114655277384397,0.003618232447336335
79,2,0.019527149072063113,0.016490427439083202,0.00897443032713177,0.04927146217873538
80,1,0.0017057565361896306,0.0015144697289862256,0.0005817625964431517,0.003945746032256221
80,2,0.024578842617976937,0.02244563930454932,0.009800947613293854,0.051635985921644215
81,1,0.0012029669180380503,0.0010981984169600762,0.0004978180424788191,0.0025213302810687013
81,2,0.017323985463255958,0.01625783882967093,0.008705572771306735,0.03209261909014177
82,1,0.0017242684956387093,0.0015301137626138068,0.0005813902017485906,0.004009133536755567
82,2,0.024822165582912403,0.02277385475020021,0.009823644894880312,0.05218373882610178
83,1,0.0011806531249523731,0.0010555620832673881,0.00047899692763726006,0.0026141351746823134
83,2,0.017010024014516904,0.015545584606764761,0.008393637285761825,0.034352674148229886
84,1,0.0007514788503577851,0.0006669259377946254,0.00031699819430908583,0.001691966422983937
84,2,0.010839495501928455,0.009825774104175296,0.005632323349726762,0.022166293524612208
85,1,0.0006817382021791448,0.0006316474468857701,0.0002854375146009693,0.0013631866264004573
85,2,0.009816479467124908,0.00940762526094411,0.004940892470432309,0.017038796005791976
86,1,0.005111811630680521,0.004330021987720407,0.0013496962739464925,0.013486704504911051
86,2,0.017866424465579442,0.017562620234910002,0.01251494774008771,0.02498789501201993
87,1,0.0009202907974054954,0.0008100416846048466,0.0003733099809621797,0.0021255660924069408
87,2,0.01324720093755339,0.011899398368405225,0.0066357926139556465,0.02806110297805499
88,1,0.0008305845873437845,0.0007788119390776142,0.00038938053374934294,0.0015613739572837352
88,2,0.011954618527118177,0.011586061704500241,0.007022146989682439,0.019021985085088334
89,1,0.0007186759160267932,0.0006493121365118691,0.0003182747696303095,0.0014781153154213673
89,2,0.01034456720466655,0.009602911256762933,0.005705445032731024,0.018710576385941258
90,1,0.0005354680279467837,0.0004624104792920581,0.00021853773754720903,0.001266881972468212
90,2,0.007710283554219444,0.0068044568846627775,0.0038836348273034497,0.0171276494288844
91,1,0.0006256185387238402,0.0005770836097642364,0.0002884369836187588,0.0012084575208320182
91,2,0.009008867653366977,0.008541641093747688,0.005207888557447776,0.014830024094854592
92,1,0.007289389404780592,0.006734703096567482,0.0031988973856567453,0.014632921882652618
92,2,0.10503893169597692,0.09971229165444195,0.05657219661377292,0.18363804030186806
93,1,0.00017167407650158737,0.00013401983694622926,5.572770755030238e-05,0.0005152284508219318
93,2,0.0024727485372585865,0.0019674794362748594,0.0009578892308797354,0.007201314500554709
94,1,0.002847574636934083,0.002673178123920481,0.00133632598915595,0.00535927016636093
94,2,0.040999394367785255,0.03972325570515796,0.02401364973464732,0.06532475322902598
95,1,0.0027007663914220374,0.0025169012009748468,0.00121739502710138,0.005211624425895403
95,2,0.03893232345916263,0.03737739455703652,0.021560418180232223,0.06489764550003138
