state,age,mean,median,q025,q975
WA,4,0.04146834690481282,0.0405691499325849,0.026437331531377974,0.061696070246821964
WA,5,0.042918542739943784,0.04235814179562934,0.030458311087828878,0.05866271172862764
WI,1,0.03942912439063793,0.03806955544138181,0.021693769186363683,0.06482886040941102
WI,2,0.05197726518709222,0.05131941475145922,0.03605424754991992,0.0716533061377965
WI,3,0.0358535901583719,0.0352900073155088,0.023757651115246865,0.051107942296559815
WI,4,0.02634372471719212,0.025790071303338533,0.016698091938500834,0.03920984856597778
WI,5,0.028058802885900777,0.027901863347436363,0.020229985036203903,0.03678129963093485
WV,1,0.03937434707496477,0.037258259753489745,0.017196065609758667,0.07337839642660415
WV,2,0.044936204021565,0.043435690271856925,0.02521118200816852,0.0728818452446003
WV,3,0.037059689133056316,0.03592306226862101,0.02039315129886794,0.0598452368947924
WV,4,0.02137008522953009,0.020555586545076568,0.011008656842476016,0.03629221899594372
WV,5,0.025442229481685896,0.025193583005703304,0.015749232835075292,0.03643688385719231
WY,1,0.028696101569044067,0.025351331648754742,0.009505712576517772,0.06731819528294489
WY,2,0.03939665702647389,0.03633081287683454,0.01660690329885251,0.07811347346497571
WY,3,0.038179682873216894,0.036283740443932136,0.016560590886888178,0.06984020116836538
WY,4,0.011236096006095058,0.010451682610403166,0.004841767097709151,0.022123935478759998
WY,5,0.0236327494159089,0.022984431460874657,0.01174169267524092,0.03895922114440338
