educ,county_index,mean,median,q025,q975
3,71,33.49503653784688,30.32740453995472,8.953802705893246,75.22869968445218
3,72,2.169318864236864,1.446823269728558,0.2982394297049599,8.133473130705736
3,73,11.77374899751136,9.348792816423064,2.0720814714759634,35.61993322162321
3,74,3.323583213187526,2.619673900716289,0.6237483291151907,9.758295806287949
3,75,11.598486633683383,8.208111066684564,1.4773648652930904,42.444313700661056
3,76,10.255981757061424,8.45281519547257,2.076966503026912,29.07901080438103
3,77,224.54801761368253,214.12788312445633,112.13385163683328,397.12706394207424
3,78,1.9409265467106842,1.6353282168656094,0.39906093132436343,5.208249151617952
3,79,5.65904886467876,4.449854214244073,1.0977076602383031,16.853886627899367
3,80,53.389037516602166,41.53667530287559,8.882459838534501,166.97042610501302
3,81,110.47899792756795,92.50966604867884,22.57903825549049,298.21207313440226
3,82,35.358254643384775,28.39821870707685,6.1646650422353515,104.79892013262933
3,83,22.319440467352536,18.325405439156924,4.278703539397765,63.547523390015556
3,84,19.417078095607494,16.981507565322822,4.843864225267639,48.034448165798715
3,85,1.8317592244455203,1.6309065546918906,0.4215175954213619,4.393067859254758
3,86,261.28274878807133,252.0532452571759,138.60529972591192,436.78389917955514
3,87,20.84284067163202,17.65357437769744,4.890046245401241,55.27800486539185
3,88,24.228640787909523,21.91813931888066,6.231103024072925,55.400915601194285
3,89,13.946520797536948,12.245365418014568,3.4963939618115356,33.13515523834977
3,90,6.750559923246516,5.580084885747485,1.4186139653289236,18.58038695258413
3,91,6.247670275328068,5.176696261987451,1.2714833802487677,17.20053483628272
3,92,14.165575148361013,12.342756859241074,3.043528109771177,35.39455243733827
3,93,2.544459392543316,1.8904928822262497,0.4481263742299448,8.176182043715848
3,94,9.777409267133509,8.511527145883111,2.0886764120241366,24.453736591624008
3,95,4.052182326421889,3.632131389978424,0.9169047637583307,9.543031482765217
3,96,1.1698695503203551,1.0237093944830247,0.25818689849222,2.919481563548285
3,97,12.984772341609329,10.149645997036327,2.2973027012458633,40.572862510174055
3,98,62.89406261515499,53.080363550121476,13.522989702334835,167.7726991829177
3,99,284.6755437923695,270.3565959322814,138.60922222611143,509.90922229673424
3,100,440.0315676317834,422.6596484647556,226.71519222957826,752.750550340188
4,1,33.78488407635268,29.826241705320456,10.682301326134413,79.93917767475119
4,2,116.34835260318955,102.79987054610886,36.51175326728919,275.5110799642838
4,3,62.64392126941989,48.548881700505476,6.409293870742492,194.72552017986544
4,4,32.29484803829468,25.209585038982844,5.611924911016245,99.59201581345769
4,5,45.711744539459076,37.24333746625054,8.855267938410062,131.83270714331508
4,6,30.913055648966942,23.42016358870083,3.1497639462064786,100.77922560921506
4,7,32.433005159581256,21.859651671196993,2.5726752777958675,122.85797596965908
4,8,89.77286559700714,79.88417384383185,28.977980590582856,208.15255496243287
4,9,40.77048863325021,29.942918410771487,3.7523569819367837,135.73331089119455
4,10,44.49892357975489,32.33667357725079,4.019847574385551,152.71355144713536
4,11,33.84033868716374,26.879402030061712,6.162224868153451,102.37420262855414
4,12,11.884488863381739,8.896197921714155,1.1335240385673635,38.35422457179583
4,13,45.02995593057642,31.254423801812436,3.7613795905750713,164.38045143072605
4,14,37.264503638710366,26.650342643401217,3.1759645022650096,131.04937752023167
4,15,25.86562407695886,17.284685068318694,1.992005389208778,98.99716594558846
4,16,76.06578687307237,52.860325504512275,6.23033106994503,274.8287962422067
4,17,36.105726987274615,32.04500163207285,11.604585957670723,83.9977755291005
4,18,20.826441144740592,14.048134857753565,1.6319072885505053,79.13043715478705
4,19,55.39029662851203,37.18671649060394,4.159465705953503,214.79756859573158
4,20,70.5810686426795,50.19623209387558,6.145644192124822,249.1476050494951
4,21,13.752659018602783,10.38357400466094,1.35472508405253,43.648807832170306
4,22,124.02027047643024,89.8501546645714,11.005664365405533,424.4989107943028
4,23,83.94624944338815,59.88445642398973,7.24413219708788,292.5125568141924
4,24,34.4384072862131,24.76813994536434,3.0296330050302585,119.56973640614606
4,25,152.48775277469625,117.75200024726581,15.353809114276492,476.3046572568894
4,26,61.31753218045309,54.0394724333285,19.38552620368837,145.49868487311636
4,27,63.810468438495484,47.23473229067142,6.0257976078479105,212.36902355060627
4,28,81.22518761060168,72.81554970824345,26.7921100564406,184.25560073382346
4,29,14.562934029402191,10.70783122617555,1.34195305807645,48.82334802713483
4,30,51.925035204283084,39.44013028522294,5.165915254922349,165.238278378683
4,31,22.086345781114552,19.65372088880579,7.124651367770886,51.10977322638867
4,32,5.578509899752574,5.020828303142231,1.8191420293979477,12.486401332129308
4,33,20.78432209000534,17.766923390995466,5.914262493360078,53.40156344539999
4,34,17.710704908229193,15.75257353980103,5.667667964721369,41.18122216299413
4,35,75.71269308445973,67.76673809079709,25.17034614372207,171.6816252838487
4,36,77.31696955039536,58.505543351210896,7.623368086130236,247.58226156417973
4,37,432.2767156624083,340.2662086561969,78.51026314803268,1328.410566088779
4,38,16.418713569201348,11.802348115506291,1.4863415550667336,55.94666785138442
4,39,59.01318938042704,52.345551962354136,18.864546845531653,137.50820262673392
4,40,37.203688371466235,32.61653870473464,11.403773115476438,89.50724495460437
4,41,97.31527588892,85.89628462106985,30.523550661313905,230.21014715775772
4,42,85.1056785039299,75.53326564170497,27.101651857267246,197.66029752602245
4,43,6.608099246496684,5.968369110360397,2.2226562567673156,14.646828888495001
4,44,16.587791545413268,14.49868484306,5.043521996548766,40.40773548020781
4,45,223.49803750453026,197.93664536373214,70.5597803995278,524.2065935161205
4,46,19.39459370243049,13.78691992404459,1.6798659991161569,68.36140468504078
4,47,34.482368706146275,25.83662513638691,3.344498358626793,110.41418229330824
4,48,190.60154227209736,138.45794098129153,16.926384657943185,651.2666726892598
4,49,313.899243830346,279.8839817699875,102.82019183717432,716.0381199840106
4,50,34.414973455006916,25.418107157411836,3.2687497014261826,113.63992571247357
4,51,132.45719194712277,118.22295408589315,43.30305097920995,301.8049651942789
4,52,103.89694428653749,93.15226272120461,34.49154962562515,234.1023020796268
4,53,8.2192602904438,6.20336764185352,0.8048774538277993,26.339209402334802
