county_index,educ,mean,median,q025,q975
605,1,0.0180926782969651,0.0128153718409451,0.0015812216994307996,0.06326699179508533
605,2,0.011225613162980087,0.009847750588438143,0.0026640898369110506,0.027522432539358172
605,3,0.015572659952877495,0.014559847745627354,0.004263582510024201,0.03324622908514015
605,4,0.03709966976640041,0.028422436054822198,0.005017283076819405,0.11693682490646182
606,1,0.02960472620716877,0.02122316152245638,0.0026386537627456855,0.10250375921798591
606,2,0.018333013320418312,0.01623053779871756,0.004524108762274391,0.04423285429936237
606,3,0.026499703558324827,0.023972715974102256,0.006254625031997987,0.06179889330819427
606,4,0.061170461471955075,0.046841778954190394,0.008349430892452497,0.19576102326576866
607,1,0.011786801536821124,0.010186176663015677,0.003414636888833484,0.029527666824738626
607,2,0.01643312435706007,0.01539719806734104,0.007359000227867315,0.03143387917477005
607,3,0.02557545165187243,0.024500684701185813,0.013368130239671254,0.04395252715712162
607,4,0.01898064845851419,0.017685233677167796,0.007902632847421704,0.03763867556460945
608,1,0.02162215777144221,0.015031496357088378,0.0018523950206633943,0.07810369480244389
608,2,0.012823143381162808,0.011725063532123605,0.0034144714358334935,0.028408555905739912
608,3,0.018383132119474014,0.01736308023560857,0.004918572064264274,0.03815050883359938
608,4,0.04287230481452815,0.03372624242079188,0.00618365443032217,0.1304959132809454
609,1,0.0252696372824178,0.016239051721555042,0.0018737010324997797,0.10026624877564508
609,2,0.01494327744821142,0.0125864285826346,0.0032822803273322033,0.040459473737976356
609,3,0.02092044987446128,0.01851133062547025,0.005033507446886671,0.05167639941811564
609,4,0.04668104269568761,0.03725584251704109,0.0068547329495333995,0.14002436746563562
610,1,0.031545983952243395,0.022097517541654267,0.002682683595605096,0.11345665041532414
610,2,0.019553483508268497,0.01697391163996772,0.0044744245580695076,0.049552048040087504
610,3,0.027351577945842195,0.025019599950586585,0.006883787989772873,0.06165950746806933
610,4,0.06423973253417671,0.049302113669550146,0.00849713979855794,0.20474534414365222
611,1,0.007925921117388135,0.006104322819504345,0.0013767810283913508,0.025114944643999413
611,2,0.014116640587812581,0.013448893208642378,0.007472657102341897,0.02477004454252578
611,3,0.017538895161767137,0.01686530869335065,0.01052148709076681,0.028585478498707812
611,4,0.012400252926180966,0.011135197621276877,0.0043402737723653795,0.027753012798070038
612,1,0.03465345546081025,0.02335127721989301,0.0027575863011567933,0.1303936030131073
612,2,0.020817008016687295,0.018111197876198387,0.004795944434135029,0.0519511049574281
612,3,0.028544613865721803,0.027021640486200656,0.007780291703592113,0.05854039347309352
612,4,0.06409076460014683,0.05379192211270771,0.01024364970138199,0.17330937442055713
613,1,0.007889821330042368,0.006977041885037116,0.0025023496303579404,0.0184553251691912
613,2,0.020071067271281325,0.019442020408997604,0.010984472169286446,0.032709229215692665
613,3,0.01883147039131525,0.01849875221228308,0.011651110902000664,0.027898914456376406
613,4,0.027812986714178756,0.02691141269625367,0.014558571795068472,0.0461919914033705
614,1,0.022379385303974354,0.015721309765975418,0.0018928557801321478,0.07942891211329751
614,2,0.013961116390667501,0.01207031256478552,0.0030958569206473003,0.035414954157735816
614,3,0.018848041363746387,0.017873316933536516,0.005454067236455435,0.03831263832019437
614,4,0.0447587420864446,0.03525080489736707,0.006199564626512759,0.13614342449293
615,1,0.015006456791477767,0.009780625496012146,0.0011619144143169438,0.05795390835531274
615,2,0.008646686271436171,0.007722893619057914,0.0021315438942221022,0.01970604795209817
615,3,0.011963736919252054,0.011394903842227452,0.0035985390587387352,0.022868244763628795
615,4,0.028349374067379664,0.022346485814566528,0.004059009584436519,0.0843430889304591
616,1,0.01545969303564354,0.011888413102873361,0.002647858462431417,0.0491007409423451
616,2,0.027606925719667583,0.026251314896641738,0.01401791791097176,0.04895917082380143
616,3,0.03417740695359593,0.03300346548563476,0.019957119262264813,0.05530504487995246
616,4,0.024007928981898234,0.021737667180926772,0.008532935063538515,0.052261382332406535
617,1,0.018151726345237738,0.012165140211000229,0.0014679945805854261,0.06850018800870517
617,2,0.010593148220786415,0.009584035221257704,0.0026847753521451467,0.024167226959725313
617,3,0.014889967845236858,0.01414855167382719,0.004178066372791017,0.030079160224377344
617,4,0.03443837363992362,0.027825631665350643,0.005173101562423961,0.09974520113440749
618,1,0.015155454769418281,0.011006944620252604,0.0013756743744357148,0.051287403091236
618,2,0.009586954597083258,0.008354256992873205,0.0022567302595667077,0.023572206735303018
618,3,0.013295226282012181,0.012454523915413166,0.003558087836720256,0.028003326533919806
618,4,0.0309636666434426,0.024415634414495867,0.004426120530240844,0.09319592884013758
619,1,0.007986195738343232,0.006223085896299812,0.0014361528389825393,0.024838342084860566
619,2,0.014276818441510943,0.013773033212621437,0.007730576571799591,0.02369897472286134
619,3,0.017610653101004587,0.017368016499612463,0.011532087147074616,0.025105214017723185
619,4,0.01223309501225496,0.011452137700452312,0.0049028292940006685,0.02397696725795005
620,1,0.018553739018825403,0.012997522168432607,0.0016059777654232814,0.06612326306831845
620,2,0.011147438793517895,0.010114362476482952,0.0028911314389136905,0.02520474572693269
620,3,0.015817635784359605,0.014927044241791355,0.004276079980476205,0.032793287466812794
620,4,0.03707319257946288,0.029092037621381822,0.005305058939443611,0.11342534722048442
621,1,0.01622476152862831,0.010522562229671063,0.00122616766414496,0.06260321682290232
621,2,0.009642214315099781,0.0081705026780562,0.0021579870217072953,0.025118365816419998
621,3,0.013207361402042648,0.011954456673287473,0.003762988305042882,0.030598670173103477
621,4,0.03180058832382264,0.0236528585818533,0.004136529874867966,0.10373010961894157
622,1,0.021191592211025914,0.013957361665176572,0.0016315267739866782,0.08211656283620718
622,2,0.01247866381686654,0.0109001144923258,0.0028662824789004748,0.03080140582845044
622,3,0.01687180972467084,0.016169422175493577,0.00509214999597369,0.03308420030762243
622,4,0.03934435514606636,0.03224481542061744,0.005828897342905512,0.11200204181931098
623,1,0.01584684113697323,0.011625248874411992,0.0014823300169143207,0.052767115174766406
623,2,0.00979499320839715,0.008956033402460241,0.002606872424497662,0.021444332021937924
623,3,0.013977009005655343,0.013326507106739664,0.003748092358829481,0.027900746489985768
623,4,0.03259829438730507,0.02578921831429299,0.004768589968291592,0.0985533111851886
624,1,0.006291860917685294,0.005401035191006302,0.001805488097592605,0.015906824689761526
624,2,0.008751861593338408,0.008157158553090266,0.0039434192439457725,0.017051540741670656
624,3,0.01368088627736295,0.012944701156067334,0.007020397417823113,0.02463166245710302
624,4,0.010354680362452675,0.009340424250925496,0.0038151856429712756,0.022754612562825634
625,1,0.03326797250131305,0.02321366412884595,0.0027399847505561467,0.11940617703736994
625,2,0.02046459110453345,0.017898378856278485,0.0046238529519039605,0.05060086081362911
625,3,0.027827608940041333,0.02641533109312785,0.0079946760827541,0.056221678685334564
625,4,0.06670235377453933,0.05202037660411473,0.009080703612608997,0.2058376043184185
