state,age,mean,median,q025,q975
TX,3,0.055526305189613274,0.05452638623774504,0.036465654813755105,0.08029261067325223
TX,4,0.043973197359595755,0.042914139499447085,0.02719057509963811,0.06684874022978947
TX,5,0.05255156936815949,0.05186542571819171,0.03607549726824338,0.07304961925467536
UT,1,0.0494220385551722,0.047192293072069694,0.024787573613169977,0.0864846158659194
UT,2,0.0789134515102453,0.0776895091609893,0.05170145715708371,0.11330365330379578
UT,3,0.05068027930844478,0.04962255064639748,0.030764195278674883,0.0766341833525968
UT,4,0.03817530952802038,0.03691155741116218,0.02150016635191145,0.062128860338414374
UT,5,0.050145813643886906,0.04937597192944698,0.03248591351544045,0.07243090287630954
VA,1,0.10097148634898818,0.09761241749766944,0.05480247722525916,0.1661963494308527
VA,2,0.08841691094268839,0.08638066116036291,0.055369219857409654,0.13320619224348934
VA,3,0.08050638209345366,0.07884728553872734,0.04984064025493844,0.12105152715248431
VA,4,0.060226361178237764,0.057551057614719944,0.03181633132330891,0.10359297854227038
VA,5,0.05212936003061103,0.05144071780906209,0.0358054477781745,0.07257531256538823
VT,1,0.10495216505272087,0.09061340591349903,0.0330915668391288,0.2631383025017181
VT,2,0.14339437555391382,0.1269056630658575,0.04992757966644206,0.3242263918700604
VT,3,0.15377154063488727,0.14239487618398,0.05722042080383056,0.3111299963770004
VT,4,0.027997521258712472,0.025788699242876217,0.010958146553815478,0.057850679617015725
VT,5,0.09431115174654567,0.09200440471435589,0.04229207191192796,0.15984033209318463
WA,1,0.08344685243024581,0.08120042191755272,0.04873014510101664,0.1305989473004962
WA,2,0.10380711746891218,0.10266475463153127,0.07217898382383536,0.1420560808917467
WA,3,0.07270002087015519,0.0716344900284161,0.048540303438366864,0.10304279559152799
WA,4,0.05816701768346102,0.05686082289373236,0.03617647993012914,0.0877425509166843
WA,5,0.0623111623131752,0.061729920332608684,0.04405842832919472,0.08404494818031834
WI,1,0.06695283867213916,0.06336870597468483,0.033636897621171266,0.12106642590921413
WI,2,0.08243535359976313,0.07987225196882462,0.05050306352760187,0.12885630360478553
WI,3,0.0657640769756978,0.06381000730471659,0.03873275322261175,0.10353536688788026
WI,4,0.03980019718060018,0.03825276289761357,0.022914939301632267,0.06548444718027074
WI,5,0.049162549907871174,0.048477146338501954,0.031916838789525094,0.0700346281985868
WV,1,0.07254053895090541,0.06671277253430816,0.028019099930865987,0.1509614108911145
WV,2,0.08763412609056766,0.08249099066190291,0.040355156681883074,0.1626849895720429
WV,3,0.07926141807527547,0.07540933245527494,0.03742260793617422,0.1421577648626763
WV,4,0.03421810163177273,0.03199720623372584,0.015154430180328797,0.06599527714920722
WV,5,0.05257430214491373,0.05145113118945508,0.02838611832319889,0.08305234796973733
WY,1,0.06285282465989699,0.05268834424299844,0.017270602786552174,0.1673184207583416
WY,2,0.08897931371140465,0.07957235471083743,0.030031281568604087,0.1965746484289725
WY,3,0.0932912080213379,0.08713620490606197,0.035067652614322646,0.18482732950929479
WY,4,0.017842188268032078,0.016219397408116273,0.006686665902081708,0.03830462356358589
WY,5,0.05596532548709118,0.053699221565613284,0.024313099141700913,0.10048460699573677
