county_index,income,mean,median,q025,q975
2521,2,0.1057247959927616,0.08560688702899916,0.015799546001143618,0.3115952432716606
2521,3,0.06723979632001989,0.05790186039550782,0.01692214939808325,0.17334373907065426
2521,4,0.0774585752531185,0.05939051368129926,0.008046608912588786,0.24949600908971065
2522,1,0.011274856225473728,0.008438280827965506,0.001596979332554016,0.037523067555579305
2522,2,0.04237900216500146,0.037718971073066,0.00803837038135526,0.10251613419130476
2522,3,0.027455396045279575,0.025649503431935394,0.008490828971437738,0.057139240841255136
2522,4,0.03280479610117013,0.025791736964562818,0.0035680885070050287,0.09869506028228128
2523,1,0.021330505433806716,0.015602408051413382,0.002855427228289233,0.07386043812608876
2523,2,0.08030209096624442,0.06957007189644986,0.014219541605714757,0.20789184225730048
2523,3,0.05154581467759048,0.04716340519944891,0.015294477603236033,0.11330248672755862
2523,4,0.06163606673415849,0.047513879793936134,0.006469350033542231,0.19261514223494472
2524,1,0.030242700528249164,0.025852507947864284,0.007794215353506838,0.07789302460804133
2524,2,0.026911249068805015,0.02333075088913982,0.007234564755631532,0.0670370254926676
2524,3,0.028334522299308513,0.02716192752408225,0.013634038193632476,0.04963496630430992
2524,4,0.02597166587532242,0.025444120185683785,0.015560847172101645,0.03938264127292988
2525,1,0.03836573111470142,0.03317503642271815,0.010228046692178772,0.09592691937927328
2525,2,0.03428170570537151,0.029911440303159294,0.00938547854710734,0.08399303217304144
2525,3,0.036101978334028846,0.034643720240295314,0.018296014348597605,0.062098738735657855
2525,4,0.03380487631023963,0.03261229213655484,0.01757666572563769,0.05668069975912103
2526,1,0.023060760468078506,0.01682924241472411,0.0030620126536632453,0.08008376681539431
2526,2,0.08711252241308828,0.07530737519180528,0.014805928980726782,0.22482332917174958
2526,3,0.055801998622610045,0.05127843577110207,0.01560570747768877,0.12198157713723103
2526,4,0.06265225114727979,0.052155304219678206,0.007764973891417137,0.173345097763398
2527,1,0.024577681453851197,0.017108487076473406,0.002729467249318278,0.09073090487751866
2527,2,0.0972613674792871,0.0752010881154445,0.011693994685798327,0.3069515483768857
2527,3,0.05979421040200862,0.05190450077224232,0.012765955518227195,0.15237931763235288
2527,4,0.06065264748941489,0.052544441949909274,0.009027945538865335,0.16079705018853757
2528,1,0.010086994100518139,0.007385767068868182,0.0013610423055650932,0.03483797227240964
2528,2,0.03745368919245786,0.033352043662532166,0.006774500041887625,0.09084299659223173
2528,3,0.024428608480742745,0.02261036116757382,0.007005076294673284,0.05230146070246759
2528,4,0.02749816108930387,0.022896670204844316,0.003404832579075089,0.07476314861521577
2529,1,0.03215493587996301,0.029029800979867067,0.012932310136554813,0.07016982492310277
2529,2,0.011593025853511517,0.010084328869677774,0.003735187114790664,0.028213881863913742
2529,3,0.01217697103628868,0.011000247954707276,0.00515599369995351,0.026258756497977917
2529,4,0.009972545017404183,0.00873750436182462,0.0033248461053724523,0.023891280997644305
2530,1,0.03331623605827629,0.031137548481715915,0.01375817050791885,0.06541981787915531
2530,2,0.011808334900115834,0.010770324877592469,0.004262773373431825,0.025308298905392726
2530,3,0.012419698310663177,0.01180902988120371,0.0059367070644884955,0.022381494010488376
2530,4,0.01006341876021177,0.009363257725403123,0.0039495609882355355,0.020264061803307306
2531,1,0.034452844941979255,0.03156648871536298,0.012991668463410275,0.07246275749049477
2531,2,0.012097941589944573,0.010950139203263336,0.004222296479040182,0.026513309727807067
2531,3,0.012650472350901557,0.011982457998816934,0.006022945937485015,0.023006684296557483
2531,4,0.010292346767280865,0.009510133971411528,0.003919577748009603,0.021159500623772413
2532,1,0.02125811678088533,0.019137309219445245,0.006407837027740396,0.04814238723895983
2532,2,0.019200939593828084,0.01719609957579263,0.005717211680973242,0.04413425353166122
2532,3,0.020548699652974924,0.019793729134187997,0.010802017067862423,0.03466229678317457
2532,4,0.019523255188530014,0.018657749069672998,0.009382132847283184,0.03447731326320892
2533,1,0.06789944738865956,0.05816972399715152,0.017327443883845516,0.17495618660914947
2533,2,0.0602247919170195,0.05243030865376776,0.016271968371531824,0.14896031916345587
2533,3,0.06465594427412642,0.060389072652146006,0.02892259113084309,0.12515132476810772
2533,4,0.06108672469878015,0.05687020486696838,0.026358062772258155,0.12043035578885888
2534,1,0.015857677377329345,0.010208808227602558,0.0015957757952319038,0.06351855293928863
2534,2,0.06212617007564648,0.04475670831384416,0.007149652688539631,0.22156670248244062
2534,3,0.03939406067795464,0.030252345222467922,0.007301840381769705,0.12854079528059875
2534,4,0.04061253328066099,0.03083817974378497,0.00488758967213462,0.1388807977738972
2535,1,0.03447124525339915,0.029795396443544578,0.009201242557034622,0.08670443411907455
2535,2,0.03075120110699325,0.026866867810634222,0.008473004827926494,0.07521305169218252
2535,3,0.033054920498766946,0.030748696600728882,0.015315392484923356,0.06436675026103461
2535,4,0.031446363712966725,0.029067466008940765,0.013334658432782125,0.06339370561956882
2536,1,0.05359671647613535,0.046569375337826416,0.01446477450140299,0.13330861279819514
2536,2,0.04759339656259194,0.04204944159219531,0.01345239360563961,0.11329650674492717
2536,3,0.05079674961556023,0.04848840594340877,0.025053319595813278,0.08965393710866097
2536,4,0.04784569011515607,0.04572777277088021,0.023070246890769815,0.08469905911783394
2537,1,0.015791635310200794,0.010001754219207015,0.0016007917657958652,0.06526656377985761
2537,2,0.058185661319530076,0.042799230366869355,0.008666034385766378,0.20450506854119277
2537,3,0.03877549132928807,0.029182395899938,0.007821727857722472,0.12884922790519032
2537,4,0.04805629159131032,0.030057554134329083,0.0034365969167606918,0.19979771952589065
2538,1,0.022150967558082116,0.016696455165061908,0.0031855859849171226,0.07280836334575459
2538,2,0.08589481675430723,0.07406987331194659,0.014671502753143393,0.22021217641499755
2538,3,0.05395255432339638,0.05077676263131824,0.01680410019844881,0.10988490002750403
2538,4,0.06260559305860096,0.05131717165566359,0.00751411215857577,0.17568996251935676
2539,1,0.05583786353111978,0.0526122386818902,0.023914138421154186,0.10701490574117431
