county_index,age,mean,median,q025,q975
59,5,0.016761232044080077,0.01618171182522974,0.009067624994720481,0.027740728857685203
60,1,0.016332055499233878,0.012758037548198174,0.0017367637388134008,0.0494341323845605
60,2,0.030056119400527877,0.02360893841646148,0.0036095149474188754,0.09154381240160162
60,3,0.03698334540571174,0.03294771465920558,0.00902284525273518,0.0872936557139288
60,4,1.1616370876152074e-06,6.468764349554514e-07,7.817792299832226e-08,5.355852929124647e-06
60,5,0.01998670659039883,0.01898508461417952,0.005975549733188695,0.03962875494972999
61,1,0.032076543852998574,0.021294506096197874,0.002544129067787052,0.12449840224742637
61,2,0.04976228328089986,0.04128861985342871,0.006867236230851939,0.1377675885611464
61,3,0.06392197586875714,0.05712203941475513,0.015959172561875283,0.14979871275951862
61,4,2.0282548734411456e-06,1.1219643360553733e-06,1.34726162981241e-07,9.362451359759743e-06
61,5,0.034933092352712206,0.032513343605214184,0.010268031835601675,0.0732700091173603
62,1,0.032872738755441,0.021506040824222927,0.002541240062936133,0.12879552129913163
62,2,0.051989572620538105,0.041646138049480544,0.006567278492840612,0.15353401180828777
62,3,0.06589969970127242,0.057669669309470414,0.015577077595401799,0.16267113248437284
62,4,2.0698009404273625e-06,1.138743786620575e-06,1.3484584190872839e-07,9.694996948186683e-06
62,5,0.03498293330875037,0.0327782315403588,0.011246029098567391,0.07171806647483857
63,1,0.03500873877450728,0.032151312515756425,0.011997484749300385,0.07420977354179027
63,2,0.03824503096947116,0.03582319844707993,0.016632497026924518,0.07354190465585397
63,3,0.02441891889306967,0.022610167219473287,0.009877677192604779,0.04941764497517011
63,4,0.027377042722310306,0.025123350671864178,0.010438042683508168,0.05750649115852201
63,5,0.020694449840007272,0.019277312736642557,0.008584939702513282,0.04081181440149748
64,1,0.051089765031593924,0.047923002980451934,0.02144995043042499,0.09877648827401234
64,2,0.03280981969331151,0.03084927982398289,0.014514323344344384,0.06222486266796286
64,3,0.03306774698029344,0.031268470755125934,0.01571076455881825,0.06064689182740828
64,4,0.029924867824551223,0.027917002371974056,0.01225966892816476,0.0588145050604511
64,5,0.0190012084094419,0.01822115751401256,0.010007983151112175,0.032450975179691255
65,1,0.03049975607042186,0.01977790870477073,0.002336137659640564,0.11998406095306319
65,2,0.050600382814981866,0.037556276902169075,0.005570454312422008,0.16945302343185495
65,3,0.06187727142969232,0.05223348802865512,0.014113079769460172,0.1684707008886564
65,4,1.965007287470345e-06,1.0388415618860433e-06,1.1989819723248723e-07,9.43862492027042e-06
65,5,0.033635653941373196,0.029420128033110567,0.009464542083147289,0.08374329942675662
66,1,0.029465494618909346,0.019389423903828674,0.0023092887573662683,0.11298071499026849
66,2,0.04974333407261028,0.03655801814885939,0.005498326522795848,0.17152937155464223
66,3,0.06243915039883482,0.05047252017442769,0.012931527037421509,0.1835707297558938
66,4,1.958897001467142e-06,1.0083772146941842e-06,1.1457203407626758e-07,9.57498192626053e-06
66,5,0.03353389001257636,0.028476565595482076,0.008815926003478816,0.09046182973892312
67,1,0.04726368368359688,0.030326744382405558,0.0034800727723141136,0.1882555943921165
67,2,0.07594329724018163,0.05822679401544782,0.008792466002568698,0.24194899232432968
67,3,0.09541128657218846,0.08072262834108457,0.02082249394881444,0.2555761799009084
67,4,3.00984024105864e-06,1.6060303258093645e-06,1.8318880016579352e-07,1.4493769543369042e-05
67,5,0.05086082344903677,0.04552213274839443,0.014815470296106708,0.11770536569349829
68,1,0.030533892314827622,0.019736500820139356,0.0021925314382714636,0.12256652202917509
68,2,0.046955216876707125,0.03747221632566107,0.006206494445744536,0.14386727170047806
68,3,0.06128732438035211,0.052139440926776894,0.013242441501417668,0.16325197954444778
