county_index,ethn,mean,median,q025,q975
29,1,0.0010712677853655758,0.0010274854303232023,0.0005850915945701467,0.0018122526479160846
29,2,0.015408012376768986,0.015235069743896512,0.011316863683270556,0.020487860295260858
30,1,0.0017495978330359927,0.0016099063821395582,0.0008561665410632695,0.0034696313446636153
30,2,0.025183772842137932,0.023551691687369855,0.015965931105646352,0.04452914148925964
31,1,0.004048378891583804,0.0033186129211353857,0.0009561255922927605,0.01146012182902006
31,2,0.014132438237761911,0.013392859871457788,0.007832930507572966,0.02468174834049414
32,1,0.0031629721506023696,0.002618019485750292,0.0007614624188374797,0.0088254419145765
32,2,0.01098677912711605,0.010641274910829016,0.0063544556339633395,0.017613195550770223
33,1,0.0062580788031328955,0.0049067642178677855,0.0012991263818215861,0.01928063906836406
33,2,0.021716354477364638,0.019663254289880222,0.010130754659867331,0.04553859610658925
34,1,0.00466344979833945,0.003812837059401202,0.0010873496622783715,0.013223000133542029
34,2,0.016235220884448193,0.015414867865038557,0.008869650572604115,0.02826456080055104
35,1,0.004816558547294998,0.004010970409599069,0.0011744814534312986,0.013226249761561653
35,2,0.016815383111921187,0.01626955652622043,0.009829855207944938,0.02692004415726713
36,1,0.001497710612471607,0.0014195092798343452,0.0007760789492786992,0.0026696110479149755
36,2,0.021544897183563668,0.02090965809560961,0.014712778373829267,0.03204228491040152
37,1,0.02513543802711936,0.02297766267322618,0.009564282241386394,0.052870621330026284
37,2,0.026254570004161898,0.025869964696229614,0.018451464940486956,0.036253405836724394
38,1,0.0012838459211678625,0.0011586174332450486,0.0006291894229399277,0.002667973521017923
38,2,0.01846786667339937,0.01688225481870806,0.011992652874749255,0.035167546940151284
39,1,0.004964578764045479,0.004097523186501448,0.0011845451823360672,0.013797049025300916
39,2,0.017302818473383705,0.01663730911401358,0.009776025819427863,0.028623041989321585
40,1,0.005788654401288957,0.004693385402458811,0.0013059625250906154,0.016682920619247282
40,2,0.02016039540600629,0.018924435346329774,0.010391362393497812,0.037078885955696896
41,1,0.005597524808417716,0.004641742201006516,0.0013440037279704412,0.015510153436644171
41,2,0.019556665908530495,0.018793424336988364,0.011011064916926189,0.032414884867031986
42,1,0.005463778056222323,0.004523123523597678,0.0013029766278822585,0.01516283151926148
42,2,0.019135723141867917,0.018332164313201713,0.010625282896066807,0.03218436966387523
43,1,0.003101738302272154,0.0025663952841498737,0.0007492694234586323,0.008630555152507489
43,2,0.010760905847726099,0.010427718466487903,0.006355325212767279,0.016968314988494278
44,1,0.004842697334154048,0.0039169563287916485,0.0010982272193947222,0.014170692777220493
44,2,0.016872664810546334,0.015706128516427793,0.008887465702287394,0.03185068745422335
45,1,0.006840562155767117,0.005690408257218987,0.001673717740240881,0.018763944164679597
45,2,0.02392130380088469,0.023096706043026646,0.013777707520359918,0.03855199936577515
46,1,0.001342847781646049,0.001255174538930414,0.000677392683739866,0.0025308518649461947
46,2,0.019321829040847435,0.018422801316928264,0.012716778126502614,0.03139106511104528
47,1,0.001184844050468716,0.001109069610116481,0.0006223327956608021,0.0021675963643421245
47,2,0.017047330555611962,0.01632030700160074,0.011954332475747275,0.026449301943897174
48,1,0.0026059314587857127,0.0024597693915756505,0.0013027504622483066,0.004780381288633022
48,2,0.037506696651391426,0.036352984285189266,0.023931306055539614,0.05783171159843285
49,1,0.00594877232965672,0.004933202846279213,0.0014343429712786431,0.016522704460727296
49,2,0.020738288554641625,0.020039994475357623,0.012007687655700032,0.03329251078613894
50,1,0.001870235841168054,0.0017542733948035856,0.0009200641505342111,0.0034904499917507376
50,2,0.026870459282671365,0.02583788375147534,0.017062477536914134,0.042665498082939804
51,1,0.00469127349628805,0.0039083040711883925,0.0011473130038402517,0.012919020206260547
51,2,0.01638200625400895,0.015856306155589965,0.009580022785742315,0.026064447818781068
52,1,0.004897887986916737,0.004098187359937264,0.001208939386552074,0.013284235136151318
52,2,0.01721856189817696,0.016601579822595313,0.00984467614223425,0.028076936443253497
53,1,0.0010731635137472965,0.0010256525124507007,0.0005646499093047902,0.00185587001982102
53,2,0.015435681883042757,0.015220207037443565,0.010728998266419624,0.02135408571610426
54,1,0.0037369450295941077,0.0030436488529869037,0.0008711058809677375,0.010631709631634699
54,2,0.013017685638337783,0.01224723568370462,0.007268718630551619,0.02323231332355934
55,1,0.0019834143906807883,0.0018476109952793543,0.0009612620708895089,0.0038060315178119557
